MB_CODE_2021,MB_CATEGORY_NAME_2021,AREA_ALBERS_SQKM,Dwelling,Person,State
20424920000,Residential,0.0181,29,68,2
20424930000,Residential,0.0112,29,69,2
20424950000,Residential,0.021,31,71,2
20424960000,Residential,0.0138,29,63,2
20424970000,Residential,0.0249,33,82,2
20424980000,Residential,0.0273,31,72,2
20424990000,Residential,0.0402,54,124,2
20425000000,Residential,0.027,32,67,2
20425010000,Residential,0.0359,33,94,2
20425020000,Residential,0.0202,45,101,2
20425030000,Residential,0.0253,32,87,2
20425040000,Residential,0.0242,20,60,2
20425050000,Residential,0.032,43,119,2
20425060000,Residential,0.0209,30,65,2
20425070000,Parkland,0.0209,0,0,2
20425080000,Residential,0.0321,35,106,2
20425091000,Industrial,0.0455,0,0,2
20425092000,Industrial,0.0182,0,0,2
20425093000,Industrial,0.0721,0,0,2
20425094000,Industrial,0.0172,0,0,2
20425100000,Residential,0.023,28,73,2
20425110000,Residential,0.0326,30,63,2
20425121000,Residential,0.0346,33,91,2
20425122000,Residential,0.02,19,44,2
20425131000,Commercial,0.0098,0,0,2
20425132000,Commercial,0.0149,0,4,2
20425133000,Commercial,0.0093,11,24,2
20425141000,Commercial,0.0106,0,0,2
20425142000,Commercial,0.0042,0,0,2
20425150000,Residential,0.026,40,77,2
20425160000,Residential,0.0293,35,103,2
20425170000,Residential,0.0412,57,142,2
20425180000,Residential,0.0328,46,94,2
20425191000,Industrial,0.0592,3,7,2
20425192000,Industrial,0.0423,0,5,2
20425193000,Industrial,0.0458,0,0,2
20425201000,Industrial,0.025,0,7,2
20425202000,Industrial,0.022,5,3,2
20425221000,Industrial,0.0305,0,0,2
20425222000,Industrial,0.0216,0,0,2
20425223000,Industrial,0.0822,0,0,2
20425230000,Residential,0.022,32,80,2
20425240000,Residential,0.0219,31,83,2
20425250000,Residential,0.0221,31,85,2
20425260000,Residential,0.0201,35,76,2
20425270000,Residential,0.0339,36,75,2
20425280000,Residential,0.0305,36,90,2
20425290000,Residential,0.0295,34,82,2
20425300000,Residential,0.0219,42,79,2
20425310000,Residential,0.0296,44,111,2
20425320000,Residential,0.0215,36,82,2
20425330000,Residential,0.0323,44,115,2
20425340000,Residential,0.023,34,78,2
20425350000,Residential,0.0248,36,81,2
20425360000,Residential,0.0291,44,100,2
20425370000,Education,0.0225,0,0,2
20425380000,Residential,0.028,26,83,2
20425390000,Residential,0.0164,36,67,2
20425400000,Education,0.0216,5,13,2
20425420000,Residential,0.0296,41,85,2
20425430000,Residential,0.0246,45,86,2
20425440000,Residential,0.0447,70,124,2
20425450000,Residential,0.0313,114,152,2
20425460000,Residential,0.0173,42,85,2
20425471000,Industrial,0.0703,0,0,2
20425472000,Commercial,0.0216,0,0,2
20425474000,Industrial,0.0186,0,0,2
20425475000,Industrial,0.0113,0,0,2
20425476000,Industrial,0.0343,0,0,2
20425480000,Residential,0.0362,37,111,2
20425490000,Residential,0.0497,32,82,2
20425500000,Parkland,0.0552,0,0,2
20425510000,Residential,0.0345,43,126,2
20425520000,Residential,0.0313,34,88,2
20425530000,Residential,0.0198,27,48,2
20425540000,Residential,0.0249,33,92,2
20425550000,Residential,0.0258,32,106,2
20425560000,Residential,0.0261,36,119,2
20425570000,Residential,0.0249,27,109,2
20425580000,Residential,0.0252,34,95,2
20425590000,Residential,0.0238,36,68,2
20425601000,Commercial,0.0086,11,21,2
20425602000,Residential,0.0059,42,83,2
20425603000,Residential,0.0069,28,43,2
20425610000,Residential,0.0233,36,75,2
20425620000,Residential,0.036,56,117,2
20425630000,Residential,0.0286,60,115,2
20425640000,Residential,0.0341,58,125,2
20425650000,Education,0.0828,0,0,2
20425670000,Residential,0.0254,36,140,2
20425680000,Residential,0.0425,52,128,2
20425690000,Residential,0.0311,49,118,2
20425700000,Residential,0.0367,54,131,2
20425710000,Residential,0.0298,40,110,2
20425720000,Residential,0.0284,30,76,2
20425740000,Residential,0.0331,43,132,2
20425750000,Residential,0.022,34,64,2
20425760000,Residential,0.026,45,111,2
20425770000,Residential,0.0195,30,89,2
20425780000,Residential,0.0289,31,92,2
20425790000,Residential,0.039,69,175,2
20425800000,Residential,0.0279,49,97,2
20425810000,Residential,0.0314,39,93,2
20425830000,Residential,0.0224,27,67,2
20425840000,Commercial,0.0215,0,0,2
20425870000,Residential,0.0165,28,85,2
20425880000,Residential,0.0151,22,55,2
20425890000,Residential,0.0205,43,119,2
20425900000,Residential,0.0425,70,179,2
20425910000,Residential,0.0466,48,131,2
20425920000,Residential,0.0293,37,90,2
20425940000,Residential,0.0303,45,125,2
20425950000,Parkland,0.0225,0,0,2
20425960000,Residential,0.016,32,73,2
20425970000,Residential,0.0108,33,42,2
20425980000,Residential,0.0317,32,85,2
20425990000,Residential,0.0418,35,82,2
20426000000,Education,1.1942,15,1166,2
20426010000,Commercial,0.1353,0,0,2
20426020000,Residential,0.0201,31,88,2
20426031000,Industrial,0.3298,0,0,2
20426032000,Industrial,0.2181,0,0,2
20426040000,Residential,0.0229,48,100,2
20426050000,Residential,0.0173,36,97,2
20426060000,Residential,0.0129,35,81,2
20426070000,Residential,0.0151,35,88,2
20426080000,Residential,0.0347,64,153,2
20426090000,Parkland,0.08,0,0,2
20426100000,Residential,0.0209,28,82,2
20426110000,Education,0.0255,0,4,2
20426120000,Residential,0.0338,50,116,2
20426130000,Residential,0.0276,41,100,2
20426140000,Residential,0.0314,38,88,2
20426150000,Residential,0.014,23,61,2
20426160000,Residential,0.0175,33,88,2
20426170000,Parkland,0.0251,0,0,2
20426180000,Residential,0.0235,46,84,2
20426190000,Residential,0.0318,47,126,2
20426200000,Residential,0.0361,53,132,2
20426210000,Commercial,0.1335,3,0,2
20426221000,Commercial,0.2116,0,0,2
20426222000,Commercial,0.0654,0,0,2
20426230000,Residential,0.023,58,149,2
20426240000,Residential,0.0242,28,55,2
20426250000,Industrial,0.0244,0,0,2
20426260000,Residential,0.0196,34,72,2
20426270000,Residential,0.0172,28,80,2
20426280000,Residential,0.035,30,68,2
20426290000,Residential,0.0316,51,136,2
20426300000,Residential,0.0135,26,51,2
20426310000,Residential,0.0215,42,93,2
20426320000,Residential,0.0197,51,117,2
20426330000,Residential,0.0179,36,85,2
20426340000,Residential,0.0111,25,50,2
20426350000,Parkland,0.7416,0,5,2
20426360000,Parkland,0.0514,0,0,2
20426370000,Residential,0.0254,38,88,2
20426380000,Industrial,0.2842,0,0,2
20426390000,Residential,0.0294,34,84,2
20426400000,Residential,0.0217,37,113,2
20426410000,Residential,0.0189,36,87,2
20426420000,Residential,0.0195,38,94,2
20426430000,Residential,0.0315,52,143,2
20426440000,Residential,0.0132,24,42,2
20426450000,Residential,0.021,35,88,2
20426460000,Residential,0.0336,47,101,2
20426470000,Residential,0.0398,67,159,2
20426480000,Residential,0.0326,43,93,2
20426490000,Parkland,0.0127,0,0,2
20426500000,Residential,0.017,32,72,2
20426510000,Residential,0.0364,54,185,2
20426520000,Residential,0.0201,38,100,2
20426530000,Residential,0.0241,32,102,2
20426541000,Industrial,0.0196,0,0,2
20426542000,Industrial,0.0367,0,3,2
20426551000,Residential,0.0474,92,117,2
20426552000,Commercial,0.009,3,5,2
20426560000,Residential,0.0211,33,87,2
20426570000,Residential,0.033,34,81,2
20426580000,Residential,0.0361,48,144,2
20426590000,Residential,0.0248,31,66,2
20426600000,Residential,0.0198,29,62,2
20426610000,Residential,0.0285,30,87,2
20426620000,Residential,0.0308,38,99,2
20426640000,Residential,0.0197,35,66,2
20426650000,Residential,0.016,53,78,2
20426660000,Residential,0.012,32,58,2
20426670000,Residential,0.0319,32,68,2
20426680000,Residential,0.0296,45,104,2
20426690000,Education,0.0292,0,0,2
20426700000,Residential,0.0294,50,96,2
20426711000,Industrial,0.0936,0,0,2
20426712000,Industrial,0.0268,0,0,2
20426720000,Parkland,0.0236,0,0,2
20426730000,Residential,0.0262,35,88,2
20426740000,Residential,0.0162,32,80,2
20426750000,Residential,0.027,61,127,2
20426760000,Residential,0.0215,50,98,2
20426770000,Residential,0.032,43,105,2
20426780000,Residential,0.0219,30,79,2
20426790000,Residential,0.0179,24,59,2
20426800000,Residential,0.0174,37,90,2
20426810000,Residential,0.0059,18,46,2
20426820000,Residential,0.0235,43,96,2
20426832000,Commercial,0.0052,0,0,2
20426833000,Commercial,0.0087,6,19,2
20426840000,Residential,0.0203,40,105,2
20426850000,Residential,0.0212,37,95,2
20426860000,Residential,0.0204,36,95,2
20426880000,Residential,0.0186,28,81,2
20426890000,Residential,0.0167,34,79,2
20426900000,Residential,0.0185,35,103,2
20426911000,Industrial,0.0648,0,0,2
20426912000,Industrial,0.0488,0,0,2
20426913000,Industrial,0.0446,0,0,2
20426920000,Residential,0.0255,41,95,2
20426930000,Residential,0.0169,34,93,2
20426940000,Residential,0.0196,45,106,2
20426950000,Residential,0.025,43,114,2
20426960000,Residential,0.0365,45,110,2
20426970000,Residential,0.0225,39,124,2
20426980000,Residential,0.0221,41,102,2
20426990000,Residential,0.0321,37,100,2
20427000000,Residential,0.0227,33,74,2
20427010000,Residential,0.0133,30,59,2
20427030000,Residential,0.0198,38,94,2
20427040000,Residential,0.0263,40,95,2
20427050000,Commercial,0.0393,0,0,2
20427061000,Residential,0.0356,28,57,2
20427062000,Residential,0.0273,35,79,2
20427063000,Education,0.0249,6,239,2
20427080000,Residential,0.0183,23,54,2
20427090000,Residential,0.0103,27,49,2
20427100000,Residential,0.0247,42,98,2
20427110000,Residential,0.0153,29,61,2
20427120000,Residential,0.0154,20,61,2
20427130000,Residential,0.012,22,47,2
20427140000,Residential,0.0214,29,88,2
20427150000,Residential,0.029,37,89,2
20427161000,Commercial,0.0091,0,0,2
20427162000,Commercial,0.0073,0,0,2
20427163000,Commercial,0.0054,0,0,2
20427170000,Residential,0.0293,27,68,2
20427180000,Residential,0.0362,53,142,2
20427191000,Residential,0.0291,37,96,2
20427192000,Residential,0.0069,12,43,2
20427200000,Residential,0.0283,36,106,2
20427210000,Residential,0.0245,38,95,2
20427220000,Residential,0.0251,37,99,2
20427230000,Residential,0.022,29,73,2
20427240000,Residential,0.048,46,127,2
20427250000,Residential,0.0131,45,100,2
20427260000,Residential,0.024,29,74,2
20427270000,Residential,0.0173,34,87,2
20427280000,Residential,0.0136,36,72,2
20427290000,Residential,0.0221,31,79,2
20427300000,Residential,0.0292,38,112,2
20427310000,Residential,0.0268,40,117,2
20427320000,Residential,0.0273,35,81,2
20427330000,Residential,0.0289,52,133,2
20427340000,Residential,0.0247,36,79,2
20427350000,Residential,0.0251,33,77,2
20427360000,Residential,0.0189,35,72,2
20427370000,Residential,0.0249,34,79,2
20427380000,Residential,0.0095,25,58,2
20427400000,Residential,0.0217,26,83,2
20427410000,Residential,0.0237,32,96,2
20427421000,Industrial,0.1115,0,0,2
20427422000,Industrial,0.0474,0,0,2
20427430000,Residential,0.0214,39,99,2
20427440000,Residential,0.0168,21,52,2
20427450000,Residential,0.0303,52,125,2
20427460000,Residential,0.0283,41,109,2
20427470000,Residential,0.0246,31,70,2
20427480000,Residential,0.0271,29,69,2
20427490000,Parkland,0.0286,0,0,2
20427500000,Residential,0.0174,26,73,2
20427520000,Residential,0.0195,49,121,2
20427530000,Residential,0.0269,32,64,2
20427540000,Residential,0.0367,38,83,2
20427550000,Residential,0.0192,24,66,2
20427560000,Residential,0.0215,28,89,2
20427571000,Industrial,0.022,0,3,2
20427572000,Industrial,0.0224,0,3,2
20427580000,Residential,0.0558,50,107,2
20427590000,Residential,0.0134,30,62,2
20427600000,Residential,0.0193,31,75,2
20427610000,Residential,0.0231,43,96,2
20427620000,Industrial,0.1657,0,5,2
20427630000,Residential,0.0183,32,60,2
20427640000,Parkland,0.0529,0,0,2
20427650000,Residential,0.0147,42,85,2
20427660000,Residential,0.0058,16,42,2
20427670000,Residential,0.0214,31,59,2
20427680000,Residential,0.01,50,81,2
20427690000,Residential,0.0238,50,128,2
20427700000,Residential,0.0256,21,52,2
20427712000,Hospital/Medical,0.0078,0,0,2
20427720000,Residential,0.0182,37,92,2
20427730000,Residential,0.0254,36,99,2
20427740000,Residential,0.0194,33,83,2
20427750000,Residential,0.0251,34,73,2
20427760000,Education,0.0173,0,0,2
20427770000,Residential,0.0411,46,105,2
20427790000,Residential,0.0181,41,76,2
20427801000,Residential,0.0227,43,121,2
20427810000,Residential,0.0242,58,75,2
20427820000,Residential,0.0285,43,94,2
20427830000,Parkland,0.0126,0,0,2
20427840000,Residential,0.0187,31,71,2
20427850000,Residential,0.0217,34,106,2
20427860000,Residential,0.0201,41,87,2
20427890000,Residential,0.0264,64,134,2
20427900000,Residential,0.0261,38,64,2
20427910000,Residential,0.0211,27,63,2
20427920000,Residential,0.0296,38,113,2
20427930000,Parkland,0.0389,0,0,2
20427940000,Residential,0.0315,41,107,2
20427951000,Residential,0.0238,37,85,2
20427960000,Residential,0.0132,19,39,2
20427970000,Residential,0.029,46,121,2
20427980000,Residential,0.0169,34,58,2
20427990000,Residential,0.0219,23,62,2
20428000000,Residential,0.0077,23,45,2
20428010000,Residential,0.0121,38,70,2
20428030000,Residential,0.0331,49,142,2
20428040000,Residential,0.0203,34,94,2
20428050000,Residential,0.026,34,77,2
20428060000,Residential,0.0315,54,134,2
20428070000,Education,0.0646,0,0,2
20428080000,Residential,0.0185,35,80,2
20428090000,Residential,0.0105,27,47,2
20428100000,Education,0.0487,0,8,2
20428110000,Residential,0.0289,44,125,2
20428120000,Residential,0.0288,45,130,2
20428130000,Residential,0.03,44,131,2
20428140000,Residential,0.0394,52,154,2
20428150000,Residential,0.0268,38,105,2
20428160000,Residential,0.0242,40,97,2
20428170000,Residential,0.0235,38,110,2
20428180000,Residential,0.0241,37,75,2
20428190000,Residential,0.0286,49,123,2
20428200000,Residential,0.0232,40,107,2
20428211000,Commercial,0.014,3,6,2
20428212000,Commercial,0.0125,0,0,2
20428220000,Residential,0.008,36,59,2
20428230000,Residential,0.021,45,117,2
20428250000,Residential,0.019,32,86,2
20428260000,Residential,0.0123,26,48,2
20428271000,Industrial,0.0145,0,0,2
20428272000,Industrial,0.0255,0,0,2
20428280000,Residential,0.0214,35,85,2
20428290000,Residential,0.0311,50,132,2
20428300000,Residential,0.0274,50,122,2
20428310000,Residential,0.0233,34,114,2
20428320000,Residential,0.0187,31,72,2
20428340000,Residential,0.0082,38,40,2
20428350000,Residential,0.0243,34,87,2
20428360000,Residential,0.0207,28,55,2
20428370000,Residential,0.0295,44,128,2
20428380000,Residential,0.0254,33,81,2
20428390000,Residential,0.034,61,166,2
20428400000,Residential,0.0287,35,96,2
20428410000,Residential,0.0229,32,76,2
20428430000,Parkland,0.0558,0,0,2
20428450000,Commercial,0.1774,0,143,2
20428460000,Residential,0.0193,37,69,2
20428470000,Residential,0.0136,55,128,2
20428480000,Residential,0.0176,29,76,2
20428490000,Residential,0.0082,26,46,2
20428500000,Residential,0.0146,30,99,2
20428510000,Residential,0.0076,30,56,2
20428520000,Residential,0.0127,40,93,2
20428530000,Residential,0.0082,26,41,2
20428540000,Residential,0.0232,51,133,2
20428550000,Residential,0.0183,37,64,2
20428560000,Residential,0.0146,27,60,2
20428570000,Residential,0.0094,19,39,2
20428590000,Residential,0.0153,27,58,2
20428600000,Residential,0.027,32,90,2
20428610000,Residential,0.0254,36,78,2
20428620000,Residential,0.0209,42,94,2
20428640000,Residential,0.023,50,94,2
20428650000,Residential,0.018,29,72,2
20428660000,Residential,0.0186,51,107,2
20428670000,Residential,0.0248,27,89,2
20428680000,Residential,0.0262,34,74,2
20428690000,Residential,0.0191,34,81,2
20428700000,Residential,0.0211,47,111,2
20428710000,Residential,0.0252,45,107,2
20428720000,Residential,0.0363,48,121,2
20428730000,Residential,0.0333,48,134,2
20428740000,Residential,0.03,51,112,2
20428750000,Residential,0.021,34,87,2
20428760000,Residential,0.0224,36,91,2
20428770000,Residential,0.0216,45,95,2
20428780000,Residential,0.0256,55,148,2
20428790000,Residential,0.0119,33,81,2
20428800000,Residential,0.0185,41,101,2
20428830000,Residential,0.0219,43,111,2
20428850000,Residential,0.0139,31,56,2
20428860000,Residential,0.0239,40,108,2
20428870000,Residential,0.0185,30,68,2
20428880000,Residential,0.011,17,14,2
20428890000,Residential,0.0267,35,101,2
20428900000,Residential,0.0136,29,69,2
20428910000,Residential,0.0125,26,59,2
20428920000,Residential,0.03,48,112,2
20428930000,Residential,0.0246,31,84,2
20428940000,Residential,0.0322,46,127,2
20428950000,Residential,0.0289,31,68,2
20428960000,Residential,0.029,41,102,2
20428970000,Residential,0.0269,34,96,2
20428980000,Residential,0.0321,44,115,2
20428990000,Residential,0.0278,36,83,2
20429000000,Commercial,0.0164,7,3,2
20429010000,Residential,0.0408,56,136,2
20429020000,Residential,0.0269,42,91,2
20429030000,Residential,0.0266,35,105,2
20429040000,Residential,0.0236,35,107,2
20429050000,Residential,0.0216,37,80,2
20429070000,Residential,0.0272,37,72,2
20429080000,Residential,0.0323,52,130,2
20429090000,Residential,0.0131,27,43,2
20429100000,Residential,0.0116,24,75,2
20429110000,Residential,0.0044,13,11,2
20429120000,Education,0.021,32,0,2
20429130000,Industrial,0.055,0,0,2
20429140000,Residential,0.0433,66,183,2
20429150000,Parkland,0.0453,0,0,2
20429160000,Parkland,0.0209,0,0,2
20429170000,Residential,0.0282,54,135,2
20429180000,Education,0.0173,0,0,2
20429190000,Residential,0.0256,37,86,2
20429200000,Residential,0.0291,45,116,2
20429210000,Residential,0.019,35,82,2
20429220000,Residential,0.0373,52,102,2
20429231000,Industrial,0.0445,0,0,2
20429232000,Industrial,0.012,0,0,2
20429233000,Industrial,0.0163,0,0,2
20429242000,Commercial,0.0063,0,0,2
20429243000,Residential,0.0057,22,38,2
20429244000,Commercial,0.004,0,0,2
20429250000,Commercial,0.0106,14,30,2
20429260000,Residential,0.024,39,94,2
20429270000,Residential,0.0108,32,59,2
20429280000,Residential,0.0244,33,105,2
20429290000,Residential,0.0148,41,93,2
20429300000,Residential,0.0263,33,90,2
20429311000,Industrial,0.0224,4,4,2
20429312000,Industrial,0.0223,0,0,2
20429313000,Industrial,0.022,0,6,2
20429320000,Commercial,0.0591,0,0,2
20429330000,Residential,0.0202,38,101,2
20429340000,Parkland,0.0457,0,0,2
20429350000,Residential,0.003,21,23,2
20429360000,Residential,0.0077,24,52,2
20429370000,Residential,0.0157,26,85,2
20429380000,Residential,0.0252,44,98,2
20429390000,Residential,0.0309,52,130,2
20429400000,Residential,0.0359,46,114,2
20429410000,Residential,0.0326,60,139,2
20429420000,Residential,0.0283,42,119,2
20429430000,Residential,0.0281,34,84,2
20429440000,Residential,0.0321,47,120,2
20429450000,Residential,0.0313,49,131,2
20429460000,Commercial,0.0136,6,10,2
20429470000,Residential,0.0219,26,57,2
20429480000,Residential,0.0297,37,101,2
20429500000,Residential,0.0322,37,73,2
20429510000,Residential,0.039,50,126,2
20429520000,Residential,0.0214,26,60,2
20429530000,Residential,0.0238,34,95,2
20429540000,Residential,0.0248,35,84,2
20429550000,Residential,0.0238,39,104,2
20429560000,Residential,0.0219,31,72,2
20429570000,Residential,0.0219,32,83,2
20429580000,Residential,0.0214,36,78,2
20429590000,Residential,0.0246,41,107,2
20429600000,Residential,0.0276,37,98,2
20429610000,Residential,0.0302,42,110,2
20429620000,Residential,0.0186,36,89,2
20429630000,Residential,0.0251,52,143,2
20429640000,Residential,0.0224,48,99,2
20429650000,Residential,0.0368,67,173,2
20429660000,Residential,0.0238,25,62,2
20429670000,Residential,0.0384,42,111,2
20429680000,Residential,0.0275,26,67,2
20429690000,Residential,0.0372,53,131,2
20429700000,Residential,0.0334,52,145,2
20429710000,Residential,0.0178,34,73,2
20429720000,Residential,0.0251,31,59,2
20429730000,Residential,0.033,60,148,2
20429740000,Residential,0.0491,39,107,2
20429750000,Residential,0.0266,53,140,2
20429770000,Residential,0.0203,43,100,2
20429780000,Residential,0.0267,43,123,2
20429790000,Residential,0.0186,39,112,2
20429800000,Residential,0.0403,55,105,2
20429810000,Commercial,0.0458,4,0,2
20429820000,Residential,0.0234,31,86,2
20429830000,Residential,0.0401,53,149,2
20429840000,Residential,0.0107,45,95,2
20429850000,Residential,0.017,41,77,2
20429860000,Residential,0.0098,36,45,2
20429870000,Residential,0.0127,20,45,2
20429880000,Residential,0.0119,25,41,2
20429890000,Residential,0.0507,119,258,2
20429900000,Residential,0.0234,31,106,2
20429910000,Residential,0.0274,37,102,2
20429920000,Residential,0.0089,34,58,2
20429930000,Residential,0.0115,31,47,2
20429940000,Residential,0.0249,36,79,2
20429950000,Residential,0.0207,33,76,2
20429960000,Residential,0.0192,27,67,2
20429970000,Residential,0.0111,39,78,2
20429980000,Residential,0.0241,28,61,2
20429990000,Residential,0.054,47,120,2
20430010000,Residential,0.0424,39,110,2
20430020000,Residential,0.0337,32,88,2
20430030000,Residential,0.0274,36,88,2
20430040000,Residential,0.0308,36,93,2
20430050000,Residential,0.0406,47,126,2
20430060000,Residential,0.0287,33,106,2
20430070000,Residential,0.0285,31,82,2
20430080000,Parkland,0.0461,0,0,2
20430090000,Residential,0.0356,44,122,2
20430100000,Residential,0.0309,36,82,2
20430110000,Residential,0.0313,30,74,2
20430120000,Residential,0.0451,53,163,2
20430130000,Parkland,0.0854,0,0,2
20430140000,Residential,0.0264,33,69,2
20430150000,Residential,0.0307,33,86,2
20430160000,Residential,0.0242,30,81,2
20430170000,Residential,0.0292,33,93,2
20430180000,Residential,0.0266,33,89,2
20430190000,Residential,0.0248,21,54,2
20430200000,Residential,0.0251,35,95,2
20430210000,Residential,0.0347,38,104,2
20430220000,Residential,0.0387,49,111,2
20430230000,Education,0.0225,0,0,2
20430240000,Education,0.0315,0,0,2
20430250000,Residential,0.0331,28,86,2
20430260000,Residential,0.0477,33,82,2
20430270000,Residential,0.0496,56,142,2
20430280000,Residential,0.0276,27,63,2
20430290000,Residential,0.035,36,103,2
20430300000,Residential,0.0503,50,129,2
20430310000,Education,0.0292,0,0,2
20430320000,Residential,0.0516,56,148,2
20430330000,Residential,0.0275,32,83,2
20430340000,Commercial,0.0443,0,0,2
20430350000,Residential,0.0438,54,137,2
20430360000,Residential,0.0351,40,101,2
20430370000,Parkland,0.0438,0,0,2
20430380000,Residential,0.0364,41,118,2
20430390000,Residential,0.0433,50,123,2
20430400000,Residential,0.046,48,124,2
20430410000,Parkland,0.0704,0,0,2
20430420000,Residential,0.0314,42,126,2
20430430000,Residential,0.0422,45,118,2
20430440000,Residential,0.0464,44,143,2
20430450000,Residential,0.053,58,149,2
20430460000,Residential,0.0308,36,104,2
20430470000,Residential,0.0526,51,121,2
20430480000,Residential,0.0186,32,65,2
20430490000,Residential,0.0263,32,86,2
20430500000,Residential,0.0272,37,91,2
20430510000,Residential,0.0648,45,124,2
20430520000,Residential,0.0317,31,88,2
20430530000,Residential,0.0406,44,119,2
20430540000,Residential,0.0512,55,173,2
20430550000,Residential,0.0206,47,108,2
20430560000,Residential,0.0392,51,135,2
20430570000,Education,0.0227,0,0,2
20430580000,Residential,0.0315,33,97,2
20430590000,Residential,0.0396,46,131,2
20430600000,Parkland,0.0509,0,0,2
20430610000,Residential,0.0302,37,108,2
20430620000,Residential,0.0261,34,60,2
20430630000,Residential,0.0294,30,73,2
20430640000,Residential,0.0388,39,96,2
20430650000,Residential,0.04,47,117,2
20430660000,Residential,0.0272,33,82,2
20430670000,Residential,0.0341,33,74,2
20430680000,Residential,0.0313,31,81,2
20430690000,Residential,0.0397,50,162,2
20430700000,Residential,0.0396,39,121,2
20430710000,Residential,0.033,49,105,2
20430720000,Residential,0.0406,45,138,2
20430730000,Residential,0.043,41,119,2
20430740000,Residential,0.0498,55,157,2
20430750000,Residential,0.0411,63,168,2
20430760000,Residential,0.0401,48,122,2
20430770000,Residential,0.0324,45,108,2
20430780000,Residential,0.0356,37,94,2
20430790000,Residential,0.0518,41,114,2
20430800000,Residential,0.0411,51,135,2
20430810000,Education,0.0785,0,0,2
20430820000,Residential,0.042,52,144,2
20430830000,Residential,0.0267,28,74,2
20430840000,Residential,0.0277,34,97,2
20430850000,Residential,0.0462,50,130,2
20430860000,Residential,0.1029,35,107,2
20430870000,Residential,0.0258,30,82,2
20430880000,Residential,0.0436,50,126,2
20430890000,Residential,0.0304,44,133,2
20430900000,Residential,0.0408,30,95,2
20430920000,Parkland,0.006,0,0,2
20430930000,Residential,0.0263,32,73,2
20430940000,Residential,0.0373,41,101,2
20430950000,Residential,0.036,58,159,2
20430960000,Residential,0.0229,27,96,2
20430970000,Residential,0.05,50,137,2
20430980000,Residential,0.0538,52,119,2
20430990000,Residential,0.0384,40,106,2
20431000000,Residential,0.0377,42,124,2
20431010000,Residential,0.0541,56,144,2
20431020000,Education,0.0487,0,0,2
20431030000,Residential,0.0285,33,80,2
20431050000,Residential,0.0429,48,119,2
20431060000,Residential,0.0293,33,92,2
20431070000,Residential,0.0358,41,108,2
20431080000,Residential,0.0322,43,116,2
20431090000,Residential,0.0493,41,132,2
20431100000,Residential,0.0478,44,130,2
20431120000,Residential,0.0363,42,93,2
20431131000,Education,0.2027,0,0,2
20431132000,Education,0.023,0,0,2
20431140000,Residential,0.0304,28,82,2
20431150000,Residential,0.0386,33,92,2
20431160000,Residential,0.0348,30,84,2
20431170000,Residential,0.0369,43,113,2
20431180000,Parkland,0.0422,0,0,2
20431190000,Education,0.0895,0,0,2
20431200000,Residential,0.0577,48,124,2
20431210000,Residential,0.0544,49,130,2
20431220000,Residential,0.0248,39,114,2
20431230000,Residential,0.0235,34,85,2
20431240000,Residential,0.0322,29,87,2
20431250000,Residential,0.0521,47,129,2
20431260000,Residential,0.0528,51,154,2
20431270000,Residential,0.0338,37,116,2
20431280000,Residential,0.0317,30,92,2
20431290000,Residential,0.0196,35,88,2
20431300000,Residential,0.0316,47,118,2
20431310000,Residential,0.0211,31,85,2
20431320000,Residential,0.0303,40,106,2
20431330000,Residential,0.0502,53,156,2
20431340000,Residential,0.0443,46,142,2
20431360000,Residential,0.0417,46,129,2
20431370000,Residential,0.0463,48,139,2
20431380000,Residential,0.043,33,93,2
20431390000,Residential,0.0371,41,107,2
20431400000,Residential,0.0318,33,99,2
20431410000,Residential,0.0546,52,144,2
20431420000,Residential,0.0465,54,142,2
20431430000,Residential,0.0363,41,132,2
20431440000,Residential,0.0438,50,142,2
20431450000,Residential,0.0316,35,82,2
20431460000,Residential,0.0506,54,144,2
20431470000,Residential,0.0717,52,140,2
20431480000,Residential,0.0403,36,97,2
20431490000,Residential,0.0531,46,123,2
20431500000,Residential,0.0331,39,95,2
20431510000,Residential,0.0256,33,85,2
20431520000,Residential,0.0375,33,93,2
20431530000,Residential,0.0251,41,93,2
20431540000,Residential,0.0484,60,162,2
20431550000,Residential,0.0296,35,87,2
20431560000,Residential,0.035,40,115,2
20431570000,Residential,0.0583,55,181,2
20431580000,Residential,0.0415,36,125,2
20431590000,Residential,0.0322,37,96,2
20431610000,Residential,0.0318,31,79,2
20431630000,Residential,0.0286,29,75,2
20431640000,Residential,0.0254,30,78,2
20431650000,Residential,0.0216,30,60,2
20431660000,Residential,0.0348,27,78,2
20431670000,Residential,0.0376,31,80,2
20431680000,Residential,0.0437,74,178,2
20431690000,Residential,0.0416,40,105,2
20431700000,Residential,0.0377,40,109,2
20431710000,Residential,0.052,28,49,2
20431720000,Residential,0.0351,38,106,2
20431730000,Residential,0.0328,29,73,2
20431740000,Residential,0.0525,60,168,2
20431751000,Residential,0.0131,11,35,2
20431752000,Residential,0.0128,17,36,2
20431760000,Residential,0.0438,47,134,2
20431770000,Residential,0.0387,41,115,2
20431790000,Residential,0.0634,39,105,2
20431800000,Education,0.0218,0,0,2
20431810000,Residential,0.0514,51,129,2
20431820000,Residential,0.032,33,83,2
20431840000,Residential,0.0248,34,81,2
20431850000,Residential,0.0216,29,64,2
